"","Epoch","Phase","Recordcount","Readallfields","Requestdist","Operation","btree_height","adaptive_hash_hash_searches","adaptive_hash_non_hash_searches","background_log_sync","buffer_pool_dump_status","buffer_pool_load_status","buffer_pool_resize_status","buffer_pool_load_incomplete","buffer_pool_pages_data","buffer_pool_bytes_data","buffer_pool_pages_dirty","buffer_pool_bytes_dirty","buffer_pool_pages_flushed","buffer_pool_pages_free","buffer_pool_pages_made_not_young","buffer_pool_pages_made_young","buffer_pool_pages_misc","buffer_pool_pages_old","buffer_pool_pages_total","buffer_pool_pages_lru_flushed","buffer_pool_pages_lru_freed","buffer_pool_pages_split","buffer_pool_read_ahead_rnd","buffer_pool_read_ahead","buffer_pool_read_ahead_evicted","buffer_pool_read_requests","buffer_pool_reads","buffer_pool_wait_free","buffer_pool_write_requests","checkpoint_age","checkpoint_max_age","data_fsyncs","data_pending_fsyncs","data_pending_reads","data_pending_writes","data_read","data_reads","data_writes","data_written","dblwr_pages_written","dblwr_writes","deadlocks","history_list_length","ibuf_discarded_delete_marks","ibuf_discarded_deletes","ibuf_discarded_inserts","ibuf_free_list","ibuf_merged_delete_marks","ibuf_merged_deletes","ibuf_merged_inserts","ibuf_merges","ibuf_segment_size","ibuf_size","log_waits","log_write_requests","log_writes","lsn_current","lsn_flushed","lsn_last_checkpoint","master_thread_active_loops","master_thread_idle_loops","max_trx_id","mem_adaptive_hash","mem_dictionary","os_log_written","page_size","pages_created","pages_read","pages_written","row_lock_current_waits","row_lock_time","row_lock_time_avg","row_lock_time_max","row_lock_waits","num_open_files","truncated_status_writes","available_undo_logs","undo_truncations","page_compression_saved","num_pages_page_compressed","num_page_compressed_trim_op","num_pages_page_decompressed","num_pages_page_compression_error","num_pages_encrypted","num_pages_decrypted","have_lz4","have_lzo","have_lzma","have_bzip2","have_snappy","have_punch_hole","defragment_compression_failures","defragment_failures","defragment_count","instant_alter_column","onlineddl_rowlog_rows","onlineddl_rowlog_pct_used","onlineddl_pct_progress","encryption_rotation_pages_read_from_cache","encryption_rotation_pages_read_from_disk","encryption_rotation_pages_modified","encryption_rotation_pages_flushed","encryption_rotation_estimated_iops","encryption_n_merge_blocks_encrypted","encryption_n_merge_blocks_decrypted","encryption_n_rowlog_blocks_encrypted","encryption_n_rowlog_blocks_decrypted","encryption_n_temp_blocks_encrypted","encryption_n_temp_blocks_decrypted","encryption_num_key_requests","Readprop","Updateprop","Scanprop","Insertprop","Extendprop","Runtime.ms.","Throughput.ops.sec.","Operations","AverageLatency.us.","MinLatency.us.","MaxLatency.us.","X95thPercentileLatency.us.","X99thPercentileLatency.us.","Return.OK","X"
"126",14,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1335011,NA,"Buffer",NA,"OFF",225320,3691642880,7733,126697472,48597198,34264,1202271,2687121,0,83154,259584,5455,18124701,1728136,0,2,27,4662192898,913622,0,596450670,34211185,80819529,33851956,0,0,0,14968782848,913631,48714228,963566157824,10214552,117030,0,402,0,0,0,0,0,0,0,0,2,1,0,238425720,32947348,4471513114878,4471513114878,4471478903693,1096,1333924,274036786,0,26583824,572809604542,16384,38118488,913622,48597198,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,71979,1389.29409966796,49839,1157.47210016252,290,23279,1623,1777,49839,NA
"127",15,"extend",10000,"true","uniform","EXTEND",2,0,0,1335657,NA,"Buffer",NA,"OFF",249348,4085317632,5199,85180416,49389022,10236,1264017,2782380,0,92030,259584,5455,18124701,1728231,0,2,27,4692774372,940896,0,605093698,41261317,80819529,34360905,0,0,0,15415640064,940905,49509132,982260350976,10563738,120110,0,67,0,0,0,0,0,0,0,0,2,1,0,241812408,33448067,4479564063543,4479564063543,4479522802226,1096,1334570,275036786,0,26583824,580860553207,16384,38203900,940896,49389022,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,644846,775.378927681958,500000,1286.198386,546,80127,1756,4115,500000,NA
"128",15,"run",10000,"true","uniform","READ",2,0,0,1335734,NA,"Buffer",NA,"OFF",250687,4107255808,6803,111460352,49468493,8897,1264017,2782380,0,92527,259584,5455,18124701,1729077,0,2,27,4695995518,940896,0,605998197,56643498,80819529,34411883,0,0,0,15415640064,940905,49588897,984100896768,10596605,120404,0,192,0,0,0,0,0,0,0,0,2,1,0,242155175,33498263,4480350597428,4480350597428,4480293953930,1096,1334647,275137026,0,26583824,581647087092,16384,38213803,940896,49468493,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,64998,1538.50887719622,49880,275.349859663192,70,4013,555,642,49880,NA
"129",15,"run",10000,"true","uniform","UPDATE",2,0,0,1335734,NA,"Buffer",NA,"OFF",250687,4107255808,6803,111460352,49468493,8897,1264017,2782380,0,92527,259584,5455,18124701,1729077,0,2,27,4695995518,940896,0,605998197,56643498,80819529,34411883,0,0,0,15415640064,940905,49588897,984100896768,10596605,120404,0,192,0,0,0,0,0,0,0,0,2,1,0,242155175,33498263,4480350597428,4480350597428,4480293953930,1096,1334647,275137026,0,26583824,581647087092,16384,38213803,940896,49468493,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,64998,1538.50887719622,50120,1012.13581404629,496,81983,1578,2171,50120,NA
"130",15,"reference",10000,"true","uniform","READ",2,0,0,1335878,NA,"Buffer",NA,"OFF",257844,4224516096,5658,92700672,49550590,1740,1363522,2875598,0,95200,259584,5603,18213874,1729990,0,2,27,4699187006,1036138,0,606934385,51444233,80819529,34463146,0,0,0,16976084992,1036147,49671390,985990905856,10629866,120800,0,752,0,0,0,0,0,0,0,0,2,1,0,242496431,33548480,4481104989750,4481104989750,4481053545517,1096,1334791,275237278,0,26583824,582401479414,16384,38228155,1036138,49550590,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,130010,769.171602184447,49874,917.040101054658,63,163583,6507,7103,49874,NA
"131",15,"reference",10000,"true","uniform","UPDATE",2,0,0,1335878,NA,"Buffer",NA,"OFF",257844,4224516096,5658,92700672,49550590,1740,1363522,2875598,0,95200,259584,5603,18213874,1729990,0,2,27,4699187006,1036138,0,606934385,51444233,80819529,34463146,0,0,0,16976084992,1036147,49671390,985990905856,10629866,120800,0,752,0,0,0,0,0,0,0,0,2,1,0,242496431,33548480,4481104989750,4481104989750,4481053545517,1096,1334791,275237278,0,26583824,582401479414,16384,38228155,1036138,49550590,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,130010,769.171602184447,50126,1670.03578980968,486,133887,7403,8151,50126,NA
"132",15,"clean-run",10000,"true","uniform","READ",2,0,0,1335990,NA,"Buffer",NA,"OFF",258039,4227710976,5463,89505792,49727161,1545,1363523,2944091,0,95232,259584,5716,18307719,1735556,0,2,27,4703329590,1036143,0,608266070,46324751,80819529,34516312,0,0,0,16976166912,1036152,49848404,989441687552,10663917,121243,0,235,0,0,0,0,0,0,0,0,2,1,0,242961804,33599425,4482691823898,4482691823898,4482645499147,1097,1334902,275338728,0,26583824,583988313562,16384,38334378,1036143,49727161,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,65189,1534.00113516084,50118,286.131908695479,63,1888,560,645,50118,NA
"133",15,"clean-run",10000,"true","uniform","UPDATE",2,0,0,1335990,NA,"Buffer",NA,"OFF",258039,4227710976,5463,89505792,49727161,1545,1363523,2944091,0,95232,259584,5716,18307719,1735556,0,2,27,4703329590,1036143,0,608266070,46324751,80819529,34516312,0,0,0,16976166912,1036152,49848404,989441687552,10663917,121243,0,235,0,0,0,0,0,0,0,0,2,1,0,242961804,33599425,4482691823898,4482691823898,4482645499147,1097,1334902,275338728,0,26583824,583988313562,16384,38334378,1036143,49727161,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,65189,1534.00113516084,49882,1008.45284872299,409,96511,1578,2355,49882,NA
"134",15,"avg-run",10000,"true","uniform","READ",2,0,0,1336106,NA,"Buffer",NA,"OFF",222059,3638214656,5116,83820544,49833935,37525,1363523,2944100,0,81950,259584,5738,18405004,1736121,0,2,27,4706576496,1036146,0,609320982,11757735,80819529,34577957,0,0,0,16976216064,1036155,49955288,991280283648,10669362,121353,0,229,0,0,0,0,0,0,0,0,2,1,0,243400461,33659654,4483610193981,4483610193981,4483598436246,1097,1335018,275458960,0,26583824,584906683645,16384,38444325,1036146,49833935,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,72803,1373.56977047649,49892,282.824761484807,34,7287,548,626,49892,NA
"135",15,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1336106,NA,"Buffer",NA,"OFF",222059,3638214656,5116,83820544,49833935,37525,1363523,2944100,0,81950,259584,5738,18405004,1736121,0,2,27,4706576496,1036146,0,609320982,11757735,80819529,34577957,0,0,0,16976216064,1036155,49955288,991280283648,10669362,121353,0,229,0,0,0,0,0,0,0,0,2,1,0,243400461,33659654,4483610193981,4483610193981,4483598436246,1097,1335018,275458960,0,26583824,584906683645,16384,38444325,1036146,49833935,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,72803,1373.56977047649,50108,1161.25924004151,296,20415,1561,1686,50108,NA
"136",16,"extend",10000,"true","uniform","EXTEND",2,0,0,1336757,NA,"Buffer",NA,"OFF",255659,4188717056,7439,121880576,50582919,3925,1439549,3040411,0,94354,259584,5738,18405004,1739282,0,2,27,4737707275,1070521,0,618192822,54472357,80819529,35085820,0,0,0,17539416064,1070530,50706876,1008271130624,10957430,123957,0,43,0,0,0,0,0,0,0,0,2,1,0,246824040,34160366,4490808983023,4490808983023,4490754510666,1097,1335669,276458960,0,26583824,592105472687,16384,38528303,1070521,50582919,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,650250,768.935024990388,500000,1296.848142,558,111551,1945,4479,500000,NA
"137",16,"run",10000,"true","uniform","READ",2,0,0,1336834,NA,"Buffer",NA,"OFF",256489,4202315776,8645,141639680,50649157,3095,1439549,3040411,0,94660,259584,5738,18405004,1739296,0,2,27,4740986970,1070521,0,619116153,65382989,80819529,35136443,0,0,0,17539416064,1070530,50773307,1009670356992,10976595,124150,0,212,0,0,0,0,0,0,0,0,2,1,0,247169882,34210408,4491396587213,4491396587213,4491331204224,1097,1335746,276558880,0,26583824,592693076877,16384,38536365,1070521,50649157,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,64379,1553.30154242843,50040,275.286830535572,74,1701,555,643,50040,NA
"138",16,"run",10000,"true","uniform","UPDATE",2,0,0,1336834,NA,"Buffer",NA,"OFF",256489,4202315776,8645,141639680,50649157,3095,1439549,3040411,0,94660,259584,5738,18405004,1739296,0,2,27,4740986970,1070521,0,619116153,65382989,80819529,35136443,0,0,0,17539416064,1070530,50773307,1009670356992,10976595,124150,0,212,0,0,0,0,0,0,0,0,2,1,0,247169882,34210408,4491396587213,4491396587213,4491331204224,1097,1335746,276558880,0,26583824,592693076877,16384,38536365,1070521,50649157,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,64379,1553.30154242843,49960,1002.65838670937,407,61055,1653,1909,49960,NA
"139",16,"reference",10000,"true","uniform","READ",2,0,0,1336980,NA,"Buffer",NA,"OFF",257989,4226891776,6129,100417536,50726944,1595,1540621,3136180,0,95214,259584,5832,18501152,1739307,0,2,27,4744227844,1167170,0,620071885,43707603,80819529,35187261,0,0,0,19122913280,1167179,50851350,1011383746560,11003386,124406,0,89,0,0,0,0,0,0,0,0,2,1,0,247515366,34260446,4492073344659,4492073344659,4492029637056,1097,1335892,276658740,0,26583824,593369834323,16384,38551180,1167170,50726944,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,131757,758.972957793514,50070,935.219233073697,62,23343,6651,7399,50070,NA
"140",16,"reference",10000,"true","uniform","UPDATE",2,0,0,1336980,NA,"Buffer",NA,"OFF",257989,4226891776,6129,100417536,50726944,1595,1540621,3136180,0,95214,259584,5832,18501152,1739307,0,2,27,4744227844,1167170,0,620071885,43707603,80819529,35187261,0,0,0,19122913280,1167179,50851350,1011383746560,11003386,124406,0,89,0,0,0,0,0,0,0,0,2,1,0,247515366,34260446,4492073344659,4492073344659,4492029637056,1097,1335892,276658740,0,26583824,593369834323,16384,38551180,1167170,50726944,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,131757,758.972957793514,49930,1690.25711996796,494,39967,7443,8335,49930,NA
"141",16,"clean-run",10000,"true","uniform","READ",2,0,0,1337097,NA,"Buffer",NA,"OFF",258047,4227842048,8138,133332992,50890441,1537,1540683,3209296,0,95236,259584,5936,18600094,1741723,0,2,27,4748467220,1167186,0,621441127,63208732,80819529,35240644,0,0,0,19123175424,1167195,51015172,1014346252288,11020706,124731,0,323,0,0,0,0,0,0,0,0,2,1,0,247992344,34311800,4493483823771,4493483823771,4493420615039,1098,1336008,276761016,0,26583824,594780313435,16384,38660195,1167186,50890441,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66667,1499.9925000375,49781,284.275024607782,74,4239,557,640,49781,NA
"142",16,"clean-run",10000,"true","uniform","UPDATE",2,0,0,1337097,NA,"Buffer",NA,"OFF",258047,4227842048,8138,133332992,50890441,1537,1540683,3209296,0,95236,259584,5936,18600094,1741723,0,2,27,4748467220,1167186,0,621441127,63208732,80819529,35240644,0,0,0,19123175424,1167195,51015172,1014346252288,11020706,124731,0,323,0,0,0,0,0,0,0,0,2,1,0,247992344,34311800,4493483823771,4493483823771,4493420615039,1098,1336008,276761016,0,26583824,594780313435,16384,38660195,1167186,50890441,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66667,1499.9925000375,50219,1035.13763714929,480,94207,1668,1914,50219,NA
"143",16,"avg-run",10000,"true","uniform","READ",2,0,0,1337214,NA,"Buffer",NA,"OFF",228719,3747332096,10871,178110464,50997835,30865,1540689,3209296,0,84409,259584,5940,18693160,1742279,0,2,27,4751719718,1167192,0,622496438,27018496,80819529,35302123,0,0,0,19123273728,1167201,51122666,1016204394496,11026724,124831,0,138,0,0,0,0,0,0,0,0,2,1,0,248431046,34371919,4494454021119,4494454021119,4494427002623,1098,1336125,276881032,0,26583824,595750510783,16384,38769851,1167192,50997835,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,73098,1368.02648499275,50000,281.26652,34,7679,543,622,50000,NA
"144",16,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1337214,NA,"Buffer",NA,"OFF",228719,3747332096,10871,178110464,50997835,30865,1540689,3209296,0,84409,259584,5940,18693160,1742279,0,2,27,4751719718,1167192,0,622496438,27018496,80819529,35302123,0,0,0,19123273728,1167201,51122666,1016204394496,11026724,124831,0,138,0,0,0,0,0,0,0,0,2,1,0,248431046,34371919,4494454021119,4494454021119,4494427002623,1098,1336125,276881032,0,26583824,595750510783,16384,38769851,1167192,50997835,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,73098,1368.02648499275,50000,1170.53022,284,89151,1553,1674,50000,NA
"145",17,"extend",10000,"true","uniform","EXTEND",2,0,0,1337855,NA,"Buffer",NA,"OFF",257151,4213161984,7838,128417792,51587794,2433,1620096,3308487,0,94904,259584,5940,18693160,1742800,0,2,27,4783234926,1203505,0,631580451,58564989,80819529,35806984,0,0,0,19718225920,1203514,51713852,1027729195008,11140186,126058,0,283,0,0,0,0,0,0,0,0,2,1,0,251899954,34872602,4499763846923,4499763846923,4499705281934,1098,1336766,277881032,0,26583824,601060336587,16384,38843539,1203505,51587794,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640682,780.418366678009,500000,1277.8858,478,105151,1942,3377,500000,NA
"146",17,"run",10000,"true","uniform","READ",2,0,0,1337932,NA,"Buffer",NA,"OFF",256906,4209147904,5484,89849856,51645303,2678,1620096,3308487,0,94837,259584,5940,18693160,1742800,0,2,27,4786488417,1203505,0,632495747,45153728,80819529,35857487,0,0,0,19718225920,1203514,51771464,1028787683328,11147282,126161,0,244,0,0,0,0,0,0,0,0,2,1,0,252248220,34922710,4500269333453,4500269333453,4500224179725,1098,1336843,277981084,0,26583824,601565823117,16384,38850899,1203505,51645303,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,64074,1560.69544589069,49974,297.04382278785,74,6139,562,643,49974,NA
"147",17,"run",10000,"true","uniform","UPDATE",2,0,0,1337932,NA,"Buffer",NA,"OFF",256906,4209147904,5484,89849856,51645303,2678,1620096,3308487,0,94837,259584,5940,18693160,1742800,0,2,27,4786488417,1203505,0,632495747,45153728,80819529,35857487,0,0,0,19718225920,1203514,51771464,1028787683328,11147282,126161,0,244,0,0,0,0,0,0,0,0,2,1,0,252248220,34922710,4500269333453,4500269333453,4500224179725,1098,1336843,277981084,0,26583824,601565823117,16384,38850899,1203505,51645303,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,64074,1560.69544589069,50026,973.602086914804,471,64191,1456,1767,50026,NA
"148",17,"reference",10000,"true","uniform","READ",2,0,0,1338082,NA,"Buffer",NA,"OFF",257655,4221419520,5299,86818816,51713766,1929,1723450,3405930,0,95129,259584,6260,18791582,1742800,0,2,27,4789738746,1301933,0,633460252,45818351,80819529,35908438,0,0,0,21330870272,1301942,51840192,1030220021760,11166243,126426,0,670,0,0,0,0,0,0,0,0,2,1,0,252594225,34972865,4500888937866,4500888937866,4500843119515,1098,1336993,278081188,0,26583824,602185427530,16384,38865134,1301933,51713766,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,137167,729.038325544774,49948,967.465263874429,69,220031,6891,7619,49948,NA
"149",17,"reference",10000,"true","uniform","UPDATE",2,0,0,1338082,NA,"Buffer",NA,"OFF",257655,4221419520,5299,86818816,51713766,1929,1723450,3405930,0,95129,259584,6260,18791582,1742800,0,2,27,4789738746,1301933,0,633460252,45818351,80819529,35908438,0,0,0,21330870272,1301942,51840192,1030220021760,11166243,126426,0,670,0,0,0,0,0,0,0,0,2,1,0,252594225,34972865,4500888937866,4500888937866,4500843119515,1098,1336993,278081188,0,26583824,602185427530,16384,38865134,1301933,51713766,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,137167,729.038325544774,50052,1764.05174618397,417,203903,7763,8655,50052,NA
"150",17,"clean-run",10000,"true","uniform","READ",2,0,0,1338199,NA,"Buffer",NA,"OFF",257356,4216520704,3212,52625408,51871205,2228,1723513,3480847,0,94980,259584,6302,18892029,1743235,0,2,27,4793573415,1301949,0,634819337,25026634,80819529,35961221,0,0,0,21331132416,1301958,51997828,1032929378304,11174170,126623,0,562,0,0,0,0,0,0,0,0,2,1,0,253073518,35023877,4502293764517,4502293764517,4502268737883,1098,1337110,278182800,0,26583824,603590254181,16384,38974243,1301949,51871205,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66668,1499.97000059999,50113,274.154470895776,75,3559,551,630,50113,NA
"151",17,"clean-run",10000,"true","uniform","UPDATE",2,0,0,1338199,NA,"Buffer",NA,"OFF",257356,4216520704,3212,52625408,51871205,2228,1723513,3480847,0,94980,259584,6302,18892029,1743235,0,2,27,4793573415,1301949,0,634819337,25026634,80819529,35961221,0,0,0,21331132416,1301958,51997828,1032929378304,11174170,126623,0,562,0,0,0,0,0,0,0,0,2,1,0,253073518,35023877,4502293764517,4502293764517,4502268737883,1098,1337110,278182800,0,26583824,603590254181,16384,38974243,1301949,51871205,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66668,1499.97000059999,49887,1050.60436586686,496,64607,1704,1897,49887,NA
"152",17,"avg-run",10000,"true","uniform","READ",2,0,0,1338319,NA,"Buffer",NA,"OFF",230090,3769794560,12220,200212480,51977830,29494,1723518,3480847,0,84915,259584,6304,18988677,1743798,0,2,27,4796841053,1301956,0,635881200,30823996,80819529,36022872,0,0,0,21331247104,1301965,52104552,1034765484032,11179612,126722,0,60,0,0,0,0,0,0,0,0,2,1,0,253513865,35084152,4503316675531,4503316675531,4503285851535,1098,1337230,278303144,0,26583824,604613165195,16384,39084709,1301956,51977830,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,73406,1362.28646159714,49836,270.424953848623,36,5327,541,617,49836,NA
"153",17,"avg-run",10000,"true","uniform","UPDATE",2,0,0,1338319,NA,"Buffer",NA,"OFF",230090,3769794560,12220,200212480,51977830,29494,1723518,3480847,0,84915,259584,6304,18988677,1743798,0,2,27,4796841053,1301956,0,635881200,30823996,80819529,36022872,0,0,0,21331247104,1301965,52104552,1034765484032,11179612,126722,0,60,0,0,0,0,0,0,0,0,2,1,0,253513865,35084152,4503316675531,4503316675531,4503285851535,1098,1337230,278303144,0,26583824,604613165195,16384,39084709,1301956,51977830,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,73406,1362.28646159714,50164,1184.70927358265,297,40383,1551,1673,50164,NA
"154",18,"extend",10000,"true","uniform","EXTEND",1,0,0,1338980,NA,"Buffer",NA,"OFF",257720,4222484480,7383,120963072,52511801,1864,1817008,3580214,0,95115,259584,6371,18995293,1743819,0,2,27,4825469936,1345794,0,645005964,57052432,80819529,36526957,0,0,0,22049488896,1345803,52639325,1044383514624,11232681,127524,0,13,0,0,0,0,0,0,0,0,2,1,0,256994085,35584829,4508410774041,4508410774041,4508353721609,1098,1337891,279303144,0,26583824,609707263705,16384,39159542,1345794,52511801,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,660360,757.162759706827,500000,1317.208618,509,194943,1994,4587,500000,NA
"155",18,"run",10000,"true","uniform","READ",1,0,0,1339056,NA,"Buffer",NA,"OFF",257438,4217864192,4706,77103104,52567208,2146,1817008,3580214,0,95010,259584,6371,18995293,1743819,0,2,27,4828419908,1345794,0,645912906,34286514,80819529,36577346,0,0,0,22049488896,1345803,52694822,1045367308288,11237320,127614,0,0,0,0,0,0,0,0,0,0,2,1,0,257341706,35634838,4508924438946,4508924335736,4508890152432,1098,1337967,279403002,0,26583824,610220928610,16384,39166969,1345794,52567208,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,63088,1585.08749682983,50071,282.194364003116,80,5599,560,638,50071,NA
"156",18,"run",10000,"true","uniform","UPDATE",1,0,0,1339056,NA,"Buffer",NA,"OFF",257438,4217864192,4706,77103104,52567208,2146,1817008,3580214,0,95010,259584,6371,18995293,1743819,0,2,27,4828419908,1345794,0,645912906,34286514,80819529,36577346,0,0,0,22049488896,1345803,52694822,1045367308288,11237320,127614,0,0,0,0,0,0,0,0,0,0,2,1,0,257341706,35634838,4508924438946,4508924335736,4508890152432,1098,1337967,279403002,0,26583824,610220928610,16384,39166969,1345794,52567208,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,63088,1585.08749682983,49929,970.058022391796,459,54271,1501,1796,49929,NA
"157",18,"reference",10000,"true","uniform","READ",1,0,0,1339204,NA,"Buffer",NA,"OFF",257802,4223827968,5286,86605824,52630526,1782,1920832,3678682,0,95145,259584,6612,19094832,1743819,0,2,27,4831660099,1445229,0,646868519,42473710,80819529,36628112,0,0,0,23678631936,1445238,52758297,1046648881152,11252224,127771,0,433,0,0,0,0,0,0,0,0,2,1,0,257688824,35685051,4509519406949,4509519406949,4509476933239,1098,1338115,279503240,0,26583824,610815896613,16384,39179986,1445229,52630526,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,"ON","ON","ON","ON","ON","ON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,136180,734.322220590395,49881,964.657885768128,76,22399,7011,7699,49881,NA
